ID,YearBuilt,Age,ConcreteType,DesignType,Rated_Load_Capacity,SlabThickness,Bear_Surface_Area,No_Of_Beams,Length,Width,Height,MinimumTemperature,AverageTemperature,MaximumTemperature,MinimumRelativeHumidity,AverageRelativeHumidity,MaximumRelativeHumidity,AverageWindSpeed,MinimumNO2,AverageNO2,MaximumNO2,MinimumSO2,AverageSO2,MaximumSO2,MinimumCO,AverageCO,MaximumCO,MinimumCO2,AverageCO2,MaximumCO2,MinimumRain,AverageRain,MaximumRain,MinimumWaterLevel,AverageWaterLevel,MaximumWaterLevel,MinimumTrafficVolume,AverageTrafficVolume,MaximumTrafficVolume,SpeedLimit,No_of_Maintenance,No_Of_Vehicle_Passed,AverageTimeGapInMaintenance,Crack_Surface_Area,Durability,RemainingLifeSpan,MaintenanceRequired
8486,1936,89,Normal,Arch,70.2039542,0.271509736,82.00576444,17,863.4339524,34.80335231,93.99827069,8.297978439,27.11795067,24.24961374,37.64567743,49.74575941,79.13259398,12.90476075,14.31431296,23.98823764,50.76616369,5.420732776,27.25387026,47.32171887,0.187906818,4.388264851,9.423423987,312.530466,374.9351212,530.7930829,2.569515243,26.68451021,122.9824682,0.425104546,3.550386438,9.197961126,384,1836,9025,110,7,2123258,4.582804573,8.80506337,88.28444695,72.84137668,No
8487,1957,68,High-Strength,Arch,65.43408576,0.529916197,139.9479334,13,644.547195,17.50106023,26.55034984,9.872549987,26.93119817,41.71007586,11.88053543,63.90061749,77.78382311,15.08590589,12.17837519,34.99021326,75.45120855,1.985676592,13.55898613,55.37268144,0.909546356,1.299641273,6.324079371,300.6716181,415.5748877,589.5263228,7.199409311,49.72380986,68.77939057,0.819574647,4.72326765,9.374113986,602,4530,7092,46,4,454708,9.884902576,6.107171031,95.8478849,16.67098734,No
8488,1932,93,High-Strength,Truss,43.93388232,0.685661112,96.2846455,5,149.3070754,14.72701862,38.24577751,-14.14775176,8.851070823,41.44020705,30.32962173,54.39761432,77.97788137,1.026003873,7.895483525,30.78610227,59.21345515,2.213611761,18.45443184,58.75113785,0.729340573,3.914852918,7.673952395,316.3639887,427.674551,466.5504254,2.036538747,12.62591443,173.0362431,0.238367721,3.398422435,9.421681364,911,2344,9890,71,7,4813671,4.860571999,6.334366881,80.79857633,37.008121,Yes
8489,2007,18,Self-Consolidating,Beam,60.87440864,0.894050364,77.29092283,3,265.8647366,33.14749398,98.0100506,-25.65348589,11.08865474,47.33986712,32.28420263,65.43907218,72.09330885,14.17248521,3.396835901,27.74591972,83.70692338,4.400300412,29.67775598,33.0790149,0.571107063,2.483594157,9.294524167,337.2792108,445.6941436,509.3400524,4.804535496,24.84125125,71.93565193,0.397940261,1.578721685,9.840945649,227,3238,8203,96,9,1974512,2.767875998,6.258363623,64.74241907,89.67878738,No
8490,1958,67,High-Strength,Cable-Stayed,28.91908305,0.77174988,126.7179597,17,641.2229642,47.33500899,87.38327845,-26.21873092,8.199407232,45.44775137,19.96679467,52.17049636,98.56480952,0.291054822,14.20070878,42.91511529,50.87959219,7.004110339,10.01539972,31.76389224,0.335188052,4.794451238,9.20540294,325.3419411,399.255583,517.3833413,4.937805833,16.35894814,61.66024846,0.947668664,3.557623899,6.509082283,591,4356,9393,39,15,1363309,1.279439632,8.236488462,63.5265385,88.32013588,No
8491,1994,31,Normal,Beam,59.14965328,0.402245813,111.8602191,9,912.8229506,31.0150603,9.484772963,-10.33871945,12.20067377,44.83887099,13.10667732,56.33086158,80.35170246,5.702955757,0.736781023,31.87519962,72.41051783,6.346288291,26.16977318,31.64070794,0.922730643,4.97894615,5.537109737,337.2578774,369.2132912,468.4954261,2.974292044,24.72981466,179.8636901,0.057384108,3.815716035,7.491974433,833,3160,8254,79,8,437890,1.24235966,8.59005085,57.14634006,4.227723866,No
8492,2021,4,Self-Consolidating,Beam,81.89466314,0.987941032,54.16215732,18,892.6136771,42.76871797,9.452322276,1.670177837,18.09603806,44.05798482,22.74500739,49.60856661,89.33695567,19.06147168,18.55218401,37.92284756,91.55278499,3.772573081,16.18449662,47.60644692,0.54318296,1.165751698,7.66198361,303.9192977,372.5694794,529.0006688,8.218181559,42.72816522,162.1857642,0.320154037,3.467799516,5.338888529,243,4198,9327,104,17,2469606,7.548437246,5.455188904,61.10946814,56.12266298,Yes
8493,1910,115,Normal,Truss,78.30529926,0.714429273,73.88594179,10,365.5942793,30.44324968,82.78989828,-28.08486767,28.20191445,46.4521049,17.19505728,51.97394813,91.80955801,8.679133992,7.673921388,29.37311657,98.96204319,7.211223359,13.30651814,31.07239247,0.311317546,1.228543258,7.170284386,306.369485,350.1198312,504.3987374,2.408206771,24.30135095,83.84852325,0.122976576,4.752335619,7.6661252,241,4495,6677,100,10,5697124,6.778033999,7.211897351,76.6485197,71.11614786,No
8494,1967,58,Self-Consolidating,Suspension,42.21590948,0.601053294,16.53158984,7,832.3665766,35.35705822,11.68534229,-23.2669123,14.91454249,35.42983856,27.81817885,60.55439614,81.29651165,9.833155106,11.03730438,32.80312685,98.99106248,6.09775033,17.48337374,40.29901158,0.628761771,2.36239098,5.068201177,335.1912992,447.0457968,481.9233241,9.749729751,39.51378124,99.57078479,0.041420916,3.217535478,6.290216479,100,3057,5961,71,9,6905642,1.343613467,2.579653284,78.04403864,8.564286135,Yes
8495,2022,3,Self-Consolidating,Suspension,20.08766943,0.825103051,46.78088945,5,516.175019,30.54994904,85.91477687,-6.455315337,29.69732216,22.34634696,11.04695799,48.50389521,96.22351045,14.79347338,8.102936403,26.62962882,96.31292857,1.135447463,12.48052828,55.45777545,0.056453335,4.111004886,8.666765098,334.1013899,407.2536671,588.6765029,2.144836554,36.47143615,169.9169835,0.457025448,4.619199016,9.761910045,789,3230,8389,101,9,8089095,8.072698012,6.622630189,93.53095538,57.40703939,No
8496,1981,44,Normal,Suspension,81.99483085,0.682160324,73.8082718,14,469.6993453,30.89136873,92.83897284,-26.5817321,14.98090548,36.99931543,11.44485657,69.9258224,91.39937262,11.67887905,7.300315713,33.88913478,72.80285685,9.022169323,19.75278358,33.32690748,0.887914561,1.175207627,7.45079355,347.0986807,354.6369087,544.9809052,7.042675167,28.08280798,198.3818917,0.464745191,2.04963353,9.147395472,206,3255,6084,44,13,762375,8.997884442,8.615284402,66.96026797,67.3344907,Yes
8497,1967,58,High-Strength,Arch,33.85351805,0.767990837,194.7030488,15,357.3782656,38.26625418,7.264526498,5.136459244,19.72568985,45.3950844,27.18445763,64.47803869,71.78798222,6.058995996,19.65823231,39.78346236,80.90072517,9.756340927,26.42190358,57.42676765,0.284424768,2.431018808,5.987963549,317.7125016,377.1310676,557.4747052,5.144954209,28.39272444,152.0604057,0.392542889,3.147801459,7.090995931,455,2174,8766,102,11,7385899,4.902394953,5.938689361,69.79141845,77.17903612,Yes
8498,2012,13,High-Strength,Cable-Stayed,14.77393905,0.693706591,110.1468976,13,681.4207662,22.83099745,25.9006474,-9.876058621,29.11916259,22.84909063,14.14351022,43.61472098,94.60777645,11.79888313,11.25454658,32.26256479,52.37050499,6.486534311,13.47352839,43.7506189,0.527552121,1.448936562,8.072641449,326.6574941,377.9404603,541.5875001,8.830581487,44.53052169,166.6529216,0.172165021,2.458610614,8.548431625,643,3141,6120,117,7,115746,6.169697571,2.584967822,64.01479743,41.82639633,No
8499,1997,28,High-Strength,Arch,50.06736642,0.343070419,143.1512823,4,603.601637,45.67989625,7.203043494,-14.52655899,20.03969216,44.61031053,20.77929752,46.90662645,76.60541765,10.87782511,17.61786334,33.69673133,74.59153174,1.192030648,11.98678283,48.44059809,0.641220124,1.156978613,5.103178063,346.4600896,412.1736002,462.6973734,2.813131813,17.82340911,77.8283203,0.625669701,2.573584112,6.149020087,451,4718,5440,67,10,7753339,1.026230241,8.108024491,98.62901705,75.89199293,No
8500,1992,33,High-Strength,Cable-Stayed,76.55234766,0.634684849,137.9840696,16,380.9171972,43.85717818,11.91915574,-29.47071326,14.67252795,24.12699449,36.24956243,60.17543897,81.90076159,2.570157912,3.893784867,32.47168124,90.45310089,2.150896481,19.44088885,57.88873256,0.70836747,1.385314687,9.828727009,315.616324,397.1397989,578.509129,1.122141629,27.84887172,197.7472885,0.618009261,2.582548575,9.337018703,955,1363,7497,42,5,7328275,9.399527248,9.421795801,83.44176532,27.35263332,No
8501,1987,38,Normal,Cable-Stayed,82.76440064,0.426480923,196.3687065,16,765.2098053,37.63914167,55.73690535,-25.48047512,18.13823551,20.77797318,10.74127359,45.23418693,99.7019219,14.88827935,10.84178446,36.80772928,54.72122938,1.689725452,19.09361487,38.34357675,0.930418476,2.928288354,7.708105884,311.4080981,411.944371,559.0698858,0.475997077,31.99848887,144.9314834,0.927840222,3.708775435,5.853464395,694,2521,5897,67,4,4388687,4.751341775,6.182629555,50.04359754,38.64130085,No
8502,1921,104,Self-Consolidating,Cable-Stayed,98.39819343,0.656230756,115.5764031,16,385.552026,38.45417866,74.36558025,3.104311176,18.59402052,41.06605766,14.48682255,40.19057383,77.80712816,12.15527405,9.715772776,30.68568891,67.41431789,3.166767097,15.08171337,58.57965619,0.185848154,2.844977573,6.520367592,347.5864035,386.9360039,471.8549309,0.360960797,12.21271788,150.1996093,0.836599545,2.261512354,6.923228644,461,1000,8328,62,7,409633,4.093580927,2.127189821,83.30952341,97.05699026,Yes
8503,1965,60,Normal,Truss,27.04669156,0.300402835,121.2439412,16,588.5434214,23.59583638,50.55000259,-2.041470696,7.626327824,39.35133381,37.15763196,59.46564023,97.9733942,1.268591766,7.803589139,21.55897945,75.50582961,8.826691223,18.93128757,56.7415756,0.380611223,3.359939825,9.921151626,338.9389189,432.6369604,597.8681171,8.471135972,20.40915454,180.8039581,0.747337401,2.238339435,8.768357386,498,4602,5414,105,9,2744449,8.579631337,5.034344475,79.09953533,0.1426448,Yes
8504,1943,82,High-Strength,Suspension,36.44153654,0.385572607,67.01333357,9,398.459081,42.46369141,41.66475334,-29.18457592,15.11618999,46.34366969,21.40659205,47.02046249,93.3018653,2.884650766,9.821227249,42.91344359,77.4834217,0.545602659,24.15680264,54.21783666,0.091552009,2.160285623,8.278364023,310.3630398,434.5834338,491.80979,6.945242939,25.32497198,160.545243,0.203823994,1.759985131,5.740415992,996,2114,7001,49,2,4954116,1.681561069,3.34275515,73.89328928,53.09625489,No
8505,1905,120,High-Strength,Arch,64.85414486,0.846978075,128.9623888,18,125.7078993,46.96742901,24.63838568,8.958919414,18.15880705,39.88260573,21.00119469,45.27078031,91.7469965,2.614767627,4.835108079,27.93457481,75.37118841,0.824888573,22.79304444,30.18998415,0.796134471,3.522954784,8.234984173,330.0792038,419.4525929,554.8314632,1.249968218,29.0153252,96.35962132,0.094825765,4.059434648,5.942075893,183,1816,9333,77,8,318683,3.843271499,9.686373452,69.27426145,87.33556127,Yes
8506,1941,84,Normal,Arch,83.02093274,0.524216435,153.9676402,15,169.5824319,40.78168734,27.47472946,-15.86983208,24.48150429,27.90437347,26.59783964,60.33629544,99.73024146,1.397080512,15.86486108,38.3294576,80.19341932,8.640657024,10.76794837,50.36897218,0.338726864,3.718410019,7.709568623,317.4009557,444.4019401,456.0998495,9.114052337,13.58318044,105.5634807,0.51473559,2.484884342,9.236416777,745,3434,5810,96,7,1839444,5.90980476,0.327855932,75.8009406,26.86274138,No
8507,1924,101,Self-Consolidating,Truss,31.06675191,0.739027909,29.61814233,7,660.1714836,10.98603069,60.32765123,-5.744366125,5.150999709,47.6405961,23.18516332,52.24555284,96.87751591,4.192543963,12.14855509,45.43211918,90.10390708,9.802010835,25.76231919,54.19325853,0.257792774,4.42949051,8.022882122,313.7809654,358.7629576,488.2355578,6.346973998,14.60500059,50.43560681,0.403977664,1.108690187,6.041198518,528,2771,9538,49,7,3906725,5.310145947,5.748733073,81.51953742,47.83513095,Yes
8508,2018,7,Normal,Cable-Stayed,46.89230053,0.598278793,101.2236986,18,813.1111553,40.39798648,86.29760825,-1.095931646,25.34730398,47.08240497,33.22875637,68.25558629,95.52025791,11.47672084,2.375374951,41.35358829,93.54876454,9.092686804,27.92970694,41.78117346,0.355767837,2.555847021,9.282884079,311.8276488,382.3271617,471.4906307,1.59788516,45.70087266,163.5545832,0.959542968,1.496246603,7.415872049,930,3812,6537,65,16,187727,3.745867106,3.268405033,53.70593659,77.86560038,No
8509,1956,69,Normal,Suspension,46.75606016,0.472557792,90.16103873,3,473.7783349,25.90571722,43.43416719,8.260726439,11.75523507,48.27998623,18.43499941,47.99486712,71.6088445,2.435992417,9.684310786,29.5848662,63.22623825,2.981544656,26.31884766,59.83445669,0.413079719,4.362682456,9.883253891,341.9086363,385.7689051,597.5110868,3.661293876,41.74808311,160.4179019,0.927130526,2.183276109,5.530106832,848,1670,7852,112,11,9681460,6.411348573,3.085242033,65.34332789,6.683480489,No
8510,1984,41,Normal,Beam,79.56430598,0.5961402,31.58105495,12,332.3313192,32.39147795,94.26462412,5.617327557,22.88481423,42.15576584,14.53635743,47.38747188,81.38337294,4.393154063,18.86767591,35.73006364,82.40663794,1.298603495,26.69802381,35.9793302,0.209333853,4.858722504,7.344828729,307.1206638,370.8771795,592.8050923,2.991265179,17.59550468,112.527393,0.281007248,1.737445868,7.684476359,750,1474,9068,64,0,6371965,2.978217291,1.902631678,69.9828445,82.33383297,No
8511,1954,71,Self-Consolidating,Beam,31.68389851,0.850960117,74.84467966,17,343.1325065,49.60219812,9.951293027,-6.103431567,24.30872101,46.08786365,26.63941544,56.92629897,80.08903187,18.41924149,18.79906213,33.70339528,85.61080462,8.010203323,11.25643705,54.58275337,0.320255814,3.736339453,9.890043004,349.2176623,445.5841804,595.7181301,2.615857582,18.9209584,87.65189711,0.625283817,4.728559597,6.821410329,566,1654,8298,40,13,4917620,8.044658106,3.15368964,89.05001662,43.6567067,Yes
8512,2022,3,Normal,Truss,97.18826992,0.425280531,111.6839416,18,601.6708236,21.17096643,83.77500898,-24.42597274,26.49075215,27.2306045,24.1216781,54.7969991,72.05853705,12.48891085,19.79654898,24.23232672,63.2347534,5.574361427,19.27124408,47.05264355,0.198535145,2.570333952,6.016933916,332.428818,412.0560626,480.1520543,6.850686056,37.16629049,154.0687466,0.284309208,1.930641515,8.250101395,941,1837,9911,100,5,9937203,6.110725456,9.138723354,64.70271953,54.70975908,No
8513,1915,110,Normal,Suspension,55.94174314,0.53715489,133.4751815,7,473.0125524,20.68377733,37.1746593,3.800861446,28.79649288,37.55998973,20.78587125,42.87440565,73.47295224,11.36383121,4.426947558,29.7868475,73.38089087,5.53760048,28.9228968,43.63313422,0.408000997,1.895392625,6.937701805,342.2187734,399.3803272,453.3823337,8.404513924,13.41660447,110.224557,0.60621225,1.05920984,6.421070682,175,1942,9651,73,14,3029490,7.842300321,6.570496003,93.47195678,66.54374439,Yes
8514,1994,31,High-Strength,Beam,35.38601529,0.362066628,64.88993323,15,10.73131847,16.84098409,87.53290598,2.670108875,27.50031478,28.03091126,21.32990888,58.20946626,90.54075439,4.747635588,16.06887927,31.94883947,70.94598174,2.62389079,10.28580234,53.27163676,0.603828697,1.657552657,9.176370553,325.9966796,372.458214,543.0596435,3.142840591,13.77655866,128.9030627,0.905891261,2.883522818,6.538663325,835,1646,5727,55,17,282166,7.382443502,8.059125833,96.74996793,30.53149726,Yes
8515,1913,112,Normal,Beam,35.58556537,0.480951173,100.4969224,14,773.757255,10.72054041,92.34458018,-4.43433166,20.82969242,29.8215248,37.30972084,62.20549223,94.27223616,10.38937629,11.85225712,23.40814966,65.97188533,5.649018869,27.58908383,36.02234285,0.861247365,1.58479599,9.174627819,348.8244374,398.3612686,526.5392059,5.834419164,22.76901211,117.8846913,0.383842618,1.919154975,7.791418427,536,3366,7369,63,8,7100793,5.818139187,8.947837861,68.75510511,72.54465787,No
8516,1938,87,High-Strength,Arch,11.6469988,0.908087767,149.4750991,8,150.8947584,12.56781531,71.53880116,9.569237987,23.13628383,44.82351484,33.80663613,45.88342178,88.49657459,4.241068751,15.42122967,24.84416449,82.28854586,2.865420618,10.04591282,35.81114189,0.602098962,1.171316161,5.562730061,310.9279453,435.14359,584.8395371,2.84824553,28.77791506,81.29792843,0.910580212,3.153686222,9.022871063,817,4061,7476,91,17,2400967,6.817802448,4.654119985,72.32236212,26.13945919,Yes
8517,1927,98,High-Strength,Suspension,72.31878017,0.82857801,90.22707215,14,678.0619808,28.14210457,38.73005655,-8.868117311,22.55299388,41.3150075,15.99948704,47.60392505,93.41687722,10.50825364,12.96607,35.49792979,59.66432331,4.3086964,28.8386879,43.13434083,0.70455144,4.446261335,6.674030665,307.2612166,381.5863767,498.9888369,3.922635679,18.50869089,142.8784115,0.947133932,4.705203882,5.434467653,525,2436,8691,54,19,4981576,9.80913572,4.420737607,98.61868027,61.81782453,No
8518,1995,30,High-Strength,Beam,79.83534724,0.498892234,188.7468922,7,350.7717726,45.94099221,48.4087672,-21.45067089,17.94692765,47.78693645,23.29363636,41.97952068,88.07998269,15.3526003,4.767432477,47.01206247,78.04177876,4.286686718,10.84810377,50.41116537,0.149831806,4.813189804,7.504766221,340.2832899,353.0868701,535.1831035,6.438598413,31.80759725,96.28953854,0.132868164,2.901740499,6.066245552,589,1321,9021,84,18,6907541,3.402537231,2.441997151,78.03749203,56.19897929,No
8519,1991,34,Self-Consolidating,Arch,12.91849956,0.305915667,15.83417034,3,582.2225604,41.44546704,57.41873864,-19.84927351,24.21488702,43.4710507,32.59706922,45.66738497,91.4298642,12.39505577,1.858669641,40.05875712,74.68945933,6.686160035,16.77296844,50.63976841,0.921826815,2.197136148,7.705570994,312.7917098,423.7659837,549.451258,0.713639597,24.50338617,184.6866595,0.498198352,3.275407346,5.804559775,331,3878,5171,57,5,1175090,6.901564339,8.491732446,99.46972072,51.01523209,Yes
8520,1950,75,High-Strength,Suspension,62.73410852,0.535976019,59.44317911,6,856.5662027,13.21214331,48.89759169,-13.73562606,16.32418682,28.7155107,25.56463395,51.53608,91.71520717,5.925529059,9.77002201,38.70574802,63.69302742,9.31032543,23.98831073,32.49375954,0.824246086,4.179271527,6.722622787,324.810041,441.9535682,523.9790265,2.350002143,42.67068224,189.484711,0.09004038,4.336082015,9.602664076,897,3980,7313,90,16,6930809,8.99494528,3.112829567,53.59295828,72.58399954,Yes
8521,2018,7,Normal,Cable-Stayed,80.3505401,0.817377924,35.34433506,13,162.7298708,30.27605656,80.15970337,-13.09184279,25.49910147,46.47146022,38.01212066,60.08687261,94.30794495,14.01306517,7.735482653,31.5504412,57.02521458,6.345720458,20.31492575,41.37240285,0.862373796,2.489943804,8.484451122,344.9087761,352.0540703,562.4669793,8.86200078,16.29885693,175.0815303,0.299471505,1.789374961,7.099150444,216,4960,9430,79,16,5337696,6.633228518,9.020425061,96.02196394,19.13834784,No
8522,1948,77,Normal,Suspension,43.86160436,0.235040798,112.8452277,16,779.858855,43.11160887,78.29518738,3.246251947,23.59499317,22.28584451,31.34452779,55.22805448,79.35542856,7.032409367,8.260473009,33.80736239,85.76853066,3.242418902,14.14946555,30.58867324,0.291002543,1.922140356,5.486833407,329.4239121,449.6946044,498.6587098,7.586354028,13.83253296,98.3926552,0.156657689,4.769128074,9.508855784,587,1362,6008,69,2,6749644,3.206447609,7.898807169,56.06355932,20.14701975,Yes
8523,1908,117,High-Strength,Truss,48.94674246,0.796272545,43.70096651,7,47.92536529,29.2771864,6.202265183,5.477836818,17.24544123,22.44840473,14.21281335,45.58164593,93.70495368,4.834111313,11.59122194,25.59280547,80.48120616,9.074978037,23.9868925,48.73405413,0.54880088,1.307140764,8.009730453,306.8431642,440.6271046,558.4277793,4.888831717,18.78926447,145.8606482,0.267964544,1.331083296,8.35960944,340,3962,6362,111,5,9836828,4.725751587,9.651646583,53.66759881,84.63338528,No
8524,1957,68,High-Strength,Arch,42.54624099,0.743927945,150.949681,2,922.1548949,46.01444546,19.40787848,-14.69041701,17.85347846,28.19555282,21.98498781,43.43066624,85.01008339,7.005872229,15.3779939,49.2048821,63.21634804,2.866437676,24.56254219,41.62404128,0.151471331,3.915620704,8.434821935,348.3678872,418.63186,563.8168836,9.500220066,12.66463089,68.33846681,0.170368572,3.343311666,5.168905338,675,4855,8756,49,10,9796300,9.600562829,6.829070934,70.45114693,79.7593945,Yes
8525,1944,81,Normal,Cable-Stayed,38.40856467,0.251719154,184.4865035,12,209.5706659,45.85482319,39.53713876,7.812045401,21.02806455,44.15127908,35.71484787,54.85435355,98.85539651,9.939834595,14.53004829,42.78261544,52.43766174,6.568823057,23.54045211,48.69546714,0.854834419,2.24794599,6.097139391,328.7339617,405.7744295,514.4572492,1.390801719,29.24212263,65.27921444,0.337969032,4.753464597,7.635431272,580,2482,6256,112,1,9666260,3.169252353,5.157107073,55.33247525,87.57140029,No
8526,1921,104,High-Strength,Arch,54.20275513,0.708512231,49.36793456,13,796.4695575,20.67098133,68.88037203,7.123401828,13.32704826,47.82353567,22.03017895,68.67398221,74.93773366,14.6953557,9.54134508,21.75292923,93.63319301,5.906693164,21.11375983,34.01647539,0.973149119,2.992660732,5.095017468,317.8532457,361.5065597,527.4396381,6.500786356,27.64233654,79.75502011,0.352058072,4.180278135,8.035460749,112,2125,9874,50,7,848746,8.097324873,8.049638328,85.9534853,62.40351853,Yes
8527,1931,94,Self-Consolidating,Arch,24.94905941,0.438924678,182.2849905,4,76.54828831,44.32683078,26.82130445,-13.57701723,18.90134892,39.36847648,25.28978683,49.45021381,99.60835538,19.70443234,10.6328194,25.76446416,86.35382846,1.179693322,29.70242598,50.12980982,0.624664389,1.318013115,7.016404672,329.8404024,369.3971052,481.2684239,0.382038436,30.87566817,157.2213717,0.277542565,3.440654193,5.680084992,860,4825,9832,31,9,4175548,3.741825083,7.802914439,73.60432715,43.41850433,Yes
8528,1968,57,High-Strength,Beam,49.66189131,0.341828256,130.0334931,14,333.7779367,31.33021117,35.66499032,4.722799403,27.49834458,47.84753468,34.45396787,44.69708115,72.74666488,19.69467265,11.64712512,37.8703148,87.76336151,4.947063731,28.37690486,44.66390796,0.279818712,3.563448303,7.36156137,300.4521756,376.0109764,532.1279957,9.616614631,36.03104418,154.167616,0.425076997,2.269843001,6.235802592,141,1513,5250,45,13,509628,9.366883019,2.177856894,58.59139914,78.69470741,Yes
8529,1986,39,Self-Consolidating,Suspension,94.76426118,0.507905561,47.27242291,12,637.2119213,26.59308391,48.89760088,-25.48720564,12.77610599,38.00805184,10.6024174,64.82395311,87.94574606,14.2550908,15.15840706,49.10202438,94.07047779,6.762968236,21.73511428,55.17806796,0.551642959,3.209092827,9.745031115,348.0993623,431.9379567,480.1637006,8.213764677,22.65957256,149.8677183,0.353136438,4.116045854,8.301602531,527,3025,6603,95,0,1835148,1.943398401,5.126488325,69.02699863,64.064446,No
8530,1968,57,Self-Consolidating,Arch,12.4661888,0.364310209,149.9436409,8,662.2364267,39.84193737,61.00776674,-9.55064517,22.23526224,47.96667505,12.33040428,48.5962886,90.46989269,1.347377865,17.61487495,35.87117119,63.21168027,6.447958891,14.42009501,53.16488548,0.492001082,2.043094109,9.14452176,325.927461,440.9645701,494.0627787,0.113021746,20.97774487,54.39432692,0.344643239,2.318542107,8.462740082,201,4299,8910,74,2,4787017,8.173866296,4.545400742,56.79119786,99.42349085,Yes
8531,1941,84,Self-Consolidating,Arch,24.82690743,0.859644703,27.26599842,13,701.8214974,40.53275411,90.6706629,-1.493022417,5.996286093,32.73251048,17.95162738,43.21060993,97.00735829,11.06446824,10.53405475,47.02434802,81.67114856,6.681564312,19.00805555,58.86365748,0.393208326,1.122933403,5.719777861,334.1827359,373.8095291,554.3421112,2.906511731,35.34816346,153.6270019,0.232563706,1.387887765,6.444604614,997,3607,7518,90,2,2242667,2.437898027,0.793140698,60.05678369,56.63759087,Yes
8532,1952,73,High-Strength,Truss,79.99321516,0.793600405,141.5081628,19,357.3504845,35.39400627,81.44009971,-16.17726175,8.204792276,49.16730727,32.98269041,69.71451578,92.79482774,3.759952505,17.26389868,31.35076511,95.61458147,8.640474082,11.88507393,39.33455594,0.195079746,2.615400582,9.56935874,309.7500575,428.1866743,458.1009297,7.415082955,43.24241188,171.0458239,0.362739364,4.245199519,9.629733598,934,3490,6132,119,16,9472259,5.163278665,6.344165294,64.17455811,84.46169172,No
8533,1995,30,Self-Consolidating,Truss,21.88513809,0.98460236,173.6396511,17,669.3481456,41.49021968,39.1256608,-29.07633657,27.12509621,26.31765986,18.28404066,46.40746554,72.86608009,6.731930432,18.67905762,28.37036133,80.45376657,4.119223732,25.64997088,55.77773464,0.312126624,2.314416425,6.063517654,330.4088712,354.6496878,533.5368345,8.743700615,32.42397005,136.7324333,0.5631279,3.324488395,7.486135297,308,1700,6609,98,18,6604561,2.886380758,0.391637184,96.75456068,47.59308666,No
8534,1958,67,Self-Consolidating,Truss,34.41528096,0.627259877,190.5714438,9,434.2164209,47.81407606,77.95846693,-27.78143301,27.58301031,26.95579922,22.41770972,50.42855111,88.50856598,10.71854024,3.978895875,48.57610775,55.89192205,8.364792908,13.44882759,54.37257636,0.937825748,1.471869054,9.264306882,311.2625462,370.8471644,553.0893058,3.304689922,24.24777434,97.52806686,0.844028033,2.097904058,8.787918254,332,4177,5238,100,3,7887980,2.401353307,5.479197265,73.31599147,69.8181161,No
8535,1973,52,High-Strength,Arch,50.93550316,0.271364657,20.3609123,14,570.2607225,44.28893542,84.10250912,5.782452687,19.21900936,27.33985843,20.32170314,45.8031112,91.04419066,6.53454758,9.31731275,25.15589184,94.27605146,9.171862874,26.79977166,32.32718639,0.419954624,3.8723772,5.955945149,337.2722878,361.2375182,466.6933845,9.816787881,12.76037836,75.47787227,0.690328691,4.133439092,8.403574343,238,3013,8568,108,6,7481687,8.459831916,3.037491698,63.67836644,1.686436724,Yes
8536,2022,3,Self-Consolidating,Cable-Stayed,94.88460319,0.494214897,21.76776176,18,551.7542249,8.34139719,54.62205367,-9.260312502,19.92401051,25.03937297,34.00865077,68.54397516,76.1022861,15.71011727,6.600587599,42.09203154,70.61246274,5.194763822,20.4341378,49.41700711,0.185535643,3.859702992,7.319179344,326.4528038,387.376647,491.7377978,8.915520193,33.78142421,130.8621575,0.440904129,3.116232049,5.641220124,435,1621,9994,55,18,3343338,5.611355143,7.198281956,70.4377214,16.5233922,No
8537,1938,87,High-Strength,Suspension,26.51510686,0.870909639,186.7769288,5,176.4584675,43.25130396,33.12401936,-23.90815751,15.24216274,35.2297653,28.20194291,60.41409308,89.72694968,0.768108742,2.823914881,32.74247786,66.57122958,9.197516536,22.21110376,34.53099199,0.50782495,3.187833708,7.306755765,308.1231774,440.8321983,594.718374,4.576904312,44.37344667,177.3524662,0.20085444,4.181446269,8.440303553,198,4719,7701,40,19,3723526,6.584647783,3.314112608,72.77210394,28.03499963,No
8538,2021,4,Normal,Arch,93.07761346,0.517490569,160.0225887,10,848.1322771,40.16874614,94.59184495,6.08467503,19.91832283,36.28682062,16.52044997,62.16039209,72.7422058,7.875571368,5.283665754,25.19762314,65.5373744,8.993830616,21.05979021,50.36184736,0.07201509,2.062800945,8.301475087,310.5639374,370.2668357,586.9301523,1.836572401,16.76081154,153.9881581,0.594281831,3.118831341,6.628742642,357,1514,6276,76,1,6127940,1.270953346,4.580236824,73.7946337,51.08165495,No
8539,1914,111,Self-Consolidating,Beam,74.66720614,0.564540102,157.1107617,10,868.4697337,46.70336273,96.41399343,7.687336045,26.89312012,43.35896884,36.49976925,43.06988958,74.2402,14.41052267,8.230464134,31.79277161,78.01309958,8.370712844,14.8993572,57.81853132,0.402212152,1.418857488,7.116654213,324.2915287,353.9189964,478.4929778,8.891195344,37.07314709,58.71516384,0.499831122,4.334393402,6.645736741,781,3200,6650,47,15,7227872,5.651234133,6.425439234,79.86347588,61.18886881,Yes
